OBJECTID,Gestor de red,Nombre del gestor,Provincia,Municipio,Coordenada X,Coordenada Y,Subestación,Nivel de tensión (kV),Capacidad disponible (MW),Nudo reservado,Capacidad ocupada (MW),Capacidad admitida y no evaluada (MW),Nudo 0*,x,y
5345,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Sils,977937.59,4644209.87,SILS,25,0,No,81.43,0,0,977937.59,4644209.87
5346,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Susqueda,961569.91,4663185.01,SUSQUEDA,110,0,No,0,0,0,961569.91,4663185.01
5347,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Susqueda,961569.91,4663185.01,SUSQUEDA,25,0,No,15.88,0.08,0,961569.91,4663185.01
5348,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Palau-saverdera,1006096.78,4699630.01,TORREVENT,132,0,No,0,0,0,1006096.78,4699630.01
5349,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Palau-saverdera,1006096.78,4699630.01,TORREVENT,25,0,No,65.81,0,0,1006096.78,4699630.01
5350,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Vilallonga de Ter,936384.08,4701331.38,TREGURA,45,0,No,0,0,0,936384.08,4701331.38
5351,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Vilallonga de Ter,936384.08,4701331.38,TREGURA,25,0,No,4.05,0,0,936384.08,4701331.38
5352,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Vall-llobrega,1007943.77,4654469.27,V.LLOBREGA,110,0,No,0,0,0,1007943.77,4654469.27
5353,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Vall-llobrega,1007943.77,4654469.27,V.LLOBREGA,25,0,No,29.06,0,0,1007943.77,4654469.27
5354,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Vilamalla,994538.87,4691642.03,VILAMALLA,132,0,No,17.65,0,0,994538.87,4691642.03
5355,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Vilamalla,994538.87,4691642.03,VILAMALLA,25,0,No,22.85,0,0,994538.87,4691642.03
5356,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Girona,980991.38,4661868.34,XIRGU,110,0,No,44.11,0,0,980991.38,4661868.34
5357,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Girona,980991.38,4661868.34,XIRGU,25,0,No,101.25,0,0,980991.38,4661868.34
5358,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Girona,Girona,980991.38,4661868.34,XIRGU,11,0,No,7.46,0,0,980991.38,4661868.34
5359,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Ribera d'Urgellet,862251.3,4695099.6,ADRALL,110,0,No,54.1,0,0,862251.3,4695099.6
5360,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Ribera d'Urgellet,862251.3,4695099.6,ADRALL,25,0,No,3.97,0,0,862251.3,4695099.6
5361,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Albatàrrec,801992.85,4609196.57,ALBATARREC,25,0,No,73.11,0,0,801992.85,4609196.57
5362,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Alfarràs,796723.36,4639401.59,ALFARRAS,132,0,No,0,0,0,796723.36,4639401.59
5363,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Alfarràs,796723.36,4639401.59,ALFARRAS,25,0,No,16.18,0,0,796723.36,4639401.59
5364,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Almatret,781631.23,4581947.94,ALMATRET,25,0,No,9.84,0,0,781631.23,4581947.94
5365,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Sort,839682.94,4707139.35,ALTRON,110,0,No,0,0,0,839682.94,4707139.35
5366,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Sort,839682.94,4707139.35,ALTRON,25,0,No,5.3,0,0,839682.94,4707139.35
5367,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Naut Aran,817561.79,4734863.18,ARTIES,110,0,No,0,0,0,817561.79,4734863.18
5368,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Naut Aran,817561.79,4734863.18,ARTIES,25,0,No,3.13,0,0,817561.79,4734863.18
5369,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Térmens,815425.72,4629273.09,BALAGUER,110,0,No,0,0,0,815425.72,4629273.09
5370,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Térmens,815425.72,4629273.09,BALAGUER,25,0,No,29.15,0.76,0,815425.72,4629273.09
5371,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Naut Aran,821890.22,4734833.26,BAQUEIRA,110,0,No,0,0,0,821890.22,4734833.26
5372,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Naut Aran,821890.22,4734833.26,BAQUEIRA,25,0,No,17.8,0,0,821890.22,4734833.26
5373,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Bell-lloc d'Urgell,814590.75,4617216.09,BELL-LLOC,110,0,No,0,0,0,814590.75,4617216.09
5374,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Bell-lloc d'Urgell,814590.75,4617216.09,BELL-LLOC,25,0,No,5.94,1.99,0,814590.75,4617216.09
5375,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Bòrdes, Es",805743.95,4738427.4,BENOS,110,0,No,0,0,0,805743.95,4738427.4
5376,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Vall de Boí, La",813141.75,4713058.98,BOHI,132,0,No,0,0,0,813141.75,4713058.98
5377,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Vall de Boí, La",813141.75,4713058.98,BOHI,25,0,No,8.79,0,0,813141.75,4713058.98
5378,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Bossòst,801909.54,4742603.08,BOSSOST,110,0,No,0,0,0,801909.54,4742603.08
5379,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Torre de Cabdella, La",828147.61,4709329.5,CABDELLA,110,0,No,0,0,0,828147.61,4709329.5
5380,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Vall de Boí, La",815077.19,4717326.25,CALDES,132,0,No,0,0,0,815077.19,4717326.25
5381,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Camarasa,822647.59,4646747.43,CAMARASA,110,0,No,0,0,0,822647.59,4646747.43
5382,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Cervera,857171.03,4623213.23,CERVERA,110,0,No,0,0,0,857171.03,4623213.23
5383,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Cervera,857171.03,4623213.23,CERVERA,25,0,No,33,1.24,0,857171.03,4623213.23
5384,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Espot,839877.24,4721439.25,ESPOT,110,0,No,0,0,0,839877.24,4721439.25
5385,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Esterri d'Àneu,838376.24,4727640.79,ESTERRI,25,0,No,2.85,0,0,838376.24,4727640.79
5386,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Juneda,819392.79,4604738.99,JUNEDA,25,0,No,70.45,0,0,819392.79,4604738.99
5387,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Llavorsí,846212.2,4713485.64,LLAVORSI,110,0,No,0,0,0,846212.2,4713485.64
5388,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Llavorsí,846212.2,4713485.64,LLAVORSI,25,0,No,12.29,0,0,846212.2,4713485.64
5389,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Lleida,805199.81,4615397.17,LLEIDA,110,0,No,0,0,0,805199.81,4615397.17
5390,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Lleida,805199.81,4615397.17,LLEIDA,25,0,No,21.52,0,0,805199.81,4615397.17
5391,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Pont de Suert, El",809326.26,4707364.64,LLESP,132,0,No,0,0,0,809326.26,4707364.64
5392,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Lleida,805636.23,4613191.38,MAGRANERS,132,0,No,31.89,0,0,805636.23,4613191.38
5393,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Lleida,805636.23,4613191.38,MAGRANERS,66,0,No,1.8,0,0,805636.23,4613191.38
5394,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Lleida,805636.23,4613191.38,MAGRANERS,25,0,No,130.38,0,0,805636.23,4613191.38
5395,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Torre de Cabdella, La",827085.28,4702416.24,MOLINOS,110,0,No,0,0,0,827085.28,4702416.24
5396,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Mollerussa,823957.96,4616278.01,MOLLERUSSA,110,0,No,11.39,0,0,823957.96,4616278.01
5397,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Mollerussa,823957.96,4616278.01,MOLLERUSSA,25,0,No,75.5,0.52,0,823957.96,4616278.01
5398,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Sant Esteve de la Sarga,806256.48,4669995.86,MONTANYANA,132,0,No,0,0,0,806256.48,4669995.86
5399,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Plans de Sió, Els",848449.75,4630126.2,MONTROIG,110,0,No,0,0,0,848449.75,4630126.2
5400,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Peramola,855134.1,4668938.45,OLIANA,110,0,No,0,0,0,855134.1,4668938.45
5401,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Pobla de Segur, La",827820.63,4685349.95,POBLA,110,0,No,0,0,0,827820.63,4685349.95
5402,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Pobla de Segur, La",827820.63,4685349.95,POBLA,25,0,No,7.55,0,0,827820.63,4685349.95
5403,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Pont de Suert, El",807706.16,4701339.01,PONT,132,0,No,0,0,0,807706.16,4701339.01
5404,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Pont de Suert, El",807706.16,4701339.01,PONT,25,0,No,4.98,0,0,807706.16,4701339.01
5405,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Baronia de Rialb, La",848016.41,4650287.4,PONTS,110,0,No,0,0,0,848016.41,4650287.4
5406,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Azuaga,265506.7,4238588.79,AZUAGA,15,0,No,8.86,0,0,265506.7,4238588.79
5407,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Plans de Sió, Els",848449.75,4630126.2,MONTROIG,25,0,No,40.17,0,0,848449.75,4630126.2
5408,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Peramola,855134.1,4668938.45,OLIANA,25,0,No,5.37,0,0,855134.1,4668938.45
5409,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,"Baronia de Rialb, La",848016.41,4650287.4,PONTS,25,0,No,14.47,0,0,848016.41,4650287.4
5410,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Lleida,789265.09,4620607.46,RAIMAT,66,0,No,0,0,0,789265.09,4620607.46
5411,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Lleida,789265.09,4620607.46,RAIMAT,25,0,No,24.73,1.43,0,789265.09,4620607.46
5412,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Tiurana,847815.45,4651611.43,RIALB,110,0,No,0,0,0,847815.45,4651611.43
5413,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Camarasa,818382.5,4640642.65,S.LLORENÇ,110,0,No,0,0,0,818382.5,4640642.65
5414,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Espot,835128.33,4722201.75,S.MAURICI,110,0,No,0,0,0,835128.33,4722201.75
5415,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Benavent de Segrià,800832.82,4622239.14,SEGRIA,110,0,No,5,0,0,800832.82,4622239.14
5416,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Benavent de Segrià,800832.82,4622239.14,SEGRIA,25,0,No,37.08,0,0,800832.82,4622239.14
5417,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Aitona,789059.58,4596497.14,SEROS,110,0,No,0,0,0,789059.58,4596497.14
5418,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Aitona,789059.58,4596497.14,SEROS,25,0,No,43.03,0,0,789059.58,4596497.14
5419,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Olius,871456.82,4659039.69,SOLSONA,110,0,No,0,0,0,871456.82,4659039.69
5420,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Olius,871456.82,4659039.69,SOLSONA,25,0,No,14.51,0,0,871456.82,4659039.69
5421,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Talarn,822764.11,4676542.66,TALARN,110,0,No,0,0,0,822764.11,4676542.66
5422,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Talarn,822764.11,4676542.66,TALARN,25,0,No,7.17,0,0,822764.11,4676542.66
5423,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Tàrrega,844040.59,4621553.43,TARREGA,110,0,No,0,0,0,844040.59,4621553.43
5424,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Tàrrega,844040.59,4621553.43,TARREGA,25,0,No,21.3,0,0,844040.59,4621553.43
5425,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Castell de Mur,822360.85,4662326.76,TERRADETS,110,0,No,0,0,0,822360.85,4662326.76
5426,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Vielha e Mijaran,810998.99,4735506.44,VIELHA,110,0,No,0,0,0,810998.99,4735506.44
5427,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Vielha e Mijaran,810998.99,4735506.44,VIELHA,25,0,No,8.26,0,0,810998.99,4735506.44
5428,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Lleida,Vilaller,804888.4,4707133.58,VILALLER,132,0,No,0,0,0,804888.4,4707133.58
5429,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Alcanar,797580.42,4496066.01,ALCANAR,110,0,No,0,0,0,797580.42,4496066.01
5430,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Alcanar,797580.42,4496066.01,ALCANAR,25,0,No,25.97,0,0,797580.42,4496066.01
5431,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Altafulla,867011.92,4565102.08,ALTAFULLA,110,0,No,0,0,0,867011.92,4565102.08
5432,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Constantí,851339.87,4565032.73,TARRACO,25,0,No,37.67,1.52,0,851339.87,4565032.73
5433,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Tortosa,797436.45,4522417.96,TORTOSA,110,0,No,0,0,0,797436.45,4522417.96
5434,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Tortosa,797436.45,4522417.96,TORTOSA,25,0,No,45.52,0,0,797436.45,4522417.96
5435,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Valls,856403.54,4580148.65,VALLS,110,0,No,0,0,0,856403.54,4580148.65
5436,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Vandellòs i l'Hospitalet de l'Infant,826248.98,4542966.82,VANDELLOS,110,0,No,0,0,0,826248.98,4542966.82
5437,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Altafulla,867011.92,4565102.08,ALTAFULLA,25,0,No,40.16,0,0,867011.92,4565102.08
5438,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,"Ampolla, L'",809735.67,4523084.82,AMPOLLA,110,0,No,1.94,0,0,809735.67,4523084.82
5439,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,"Ampolla, L'",809735.67,4523084.82,AMPOLLA,25,0,No,46.88,0,0,809735.67,4523084.82
5440,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Amposta,800847.27,4512507.11,AMPOSTA,110,0,No,0,0,0,800847.27,4512507.11
5441,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Amposta,800847.27,4512507.11,AMPOSTA,25,0,No,68.11,0.01,0,800847.27,4512507.11
5442,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Ascó,798777.43,4567012.12,ASCO,110,0,No,5.98,0,0,798777.43,4567012.12
5443,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Garcia,805752.98,4558292.05,AUBALS,25,0,No,57.5,0,0,805752.98,4558292.05
5444,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Reus,849585.19,4559923.09,BELLISSENS,25,0,No,168.06,0,0,849585.19,4559923.09
5445,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Cambrils,839227.14,4555883.81,CAMBRILS,110,0,No,0,0,0,839227.14,4555883.81
5446,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Cambrils,839227.14,4555883.81,CAMBRILS,25,0,No,62.86,3.09,0,839227.14,4555883.81
5447,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Tortosa,798474.93,4519108.26,CAMPREDO,110,0,No,1.4,0,0,798474.93,4519108.26
5448,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Tortosa,804409.34,4524853.32,COLLDALBA,110,0,No,15,0,0,804409.34,4524853.32
5449,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Tarragona,854604.76,4562387.55,CONSTANTI,25,0,No,102.15,4.66,0,854604.76,4562387.55
5450,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Flix,796274.44,4570183.38,ERKIMIA,110,0,No,82.66,0,0,796274.44,4570183.38
5451,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Flix,797435.51,4570204.11,FLIX,110,0,No,0,0,0,797435.51,4570204.11
5452,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Flix,797435.51,4570204.11,FLIX,25,0,No,42.08,0,0,797435.51,4570204.11
5453,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,"Torre de l'Espanyol, La",808255.79,4567012.26,GARGANTA,110,0,No,0,0,0,808255.79,4567012.26
5454,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,"Selva del Camp, La",847952.55,4570269.53,LASELVA,25,0,No,68.17,0,0,847952.55,4570269.53
5455,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Montblanc,845666.77,4590961.15,MONTBLANC,25,0,No,73.44,0,0,845666.77,4590961.15
5456,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Ulldecona,785079.7,4502234.64,MONTSIA,110,0,No,2.47,0,0,785079.7,4502234.64
5457,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Ulldecona,785079.7,4502234.64,MONTSIA,25,0,No,16.12,0,0,785079.7,4502234.64
5458,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Perafort,856294.67,4569059.03,PERAFORT,66,0,No,0,25,0,856294.67,4569059.03
5459,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Perafort,856294.67,4569059.03,PERAFORT,25,0,No,41.63,1.52,0,856294.67,4569059.03
5460,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,"Perelló, El",810122.05,4533800.27,PERELLO,110,0,No,0,0,0,810122.05,4533800.27
5461,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Pradell de la Teixeta,826339.6,4561833.64,PRADELL,110,0,No,0,0,0,826339.6,4561833.64
5462,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Pradell de la Teixeta,826339.6,4561833.64,PRADELL,25,0,No,17.71,0,0,826339.6,4561833.64
5463,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Riba-roja d'Ebre,787516.31,4571334.62,RIBARROJA,25,0,No,14.17,0,0,787516.31,4571334.62
5464,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Constantí,851339.87,4565032.73,TARRACO,110,0,No,0,0,0,851339.87,4565032.73
5465,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Puigpelat,859388.2,4579102.55,PUIGPELAT,25,0,No,75.2,0,0,859388.2,4579102.55
5466,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,"Pobla de Mafumet, La",854718.17,4566885.91,REPSOL,66,0,No,204.03,0,0,854718.17,4566885.91
5467,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Reus,844524.35,4565530.86,REUS,110,0,No,0,0,0,844524.35,4565530.86
5468,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Reus,844524.35,4565530.86,REUS,25,0,No,74.13,0,0,844524.35,4565530.86
5469,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Reus,844524.35,4565530.86,REUS,11,0,No,9.07,2.23,0,844524.35,4565530.86
5470,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Tarragona,852501.74,4559902.05,TARRAGONA,110,0,No,121,0,0,852501.74,4559902.05
5471,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Tarragona,852501.74,4559902.05,TARRAGONA,25,0,No,191.33,0,0,852501.74,4559902.05
5472,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Valls,856403.54,4580148.65,VALLS,25,0,No,38.95,0,0,856403.54,4580148.65
5473,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Vandellòs i l'Hospitalet de l'Infant,826248.98,4542966.82,VANDELLOS,25,0,No,65.71,0,0,826248.98,4542966.82
5474,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,"Vendrell, El",877927.57,4571223.6,VENDRELL,110,0,No,0,0,0,877927.57,4571223.6
5475,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,"Vendrell, El",877927.57,4571223.6,VENDRELL,25,0,No,41.65,3.71,0,877927.57,4571223.6
5476,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Xerta,793556.29,4536162.88,XERTA,110,0,No,0,0,0,793556.29,4536162.88
5477,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Tarragona,Xerta,793556.29,4536162.88,XERTA,25,0,No,14.62,0,0,793556.29,4536162.88
5478,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Alconchel,145818.29,4270996.83,ALCONCHE,66,0,No,0,0,0,145818.29,4270996.83
5479,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Alconchel,145818.29,4270996.83,ALCONCHE,20,0,No,5.61,0,0,145818.29,4270996.83
5480,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Alconera,195369.68,4253775.14,ALCONERA,66,0,No,17,0,0,195369.68,4253775.14
5481,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Almendralejo,204395.68,4288519.28,ALMENDRA,66,0,No,0,0,0,204395.68,4288519.28
5482,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Almendralejo,204395.68,4288519.28,ALMENDRA,15,0,No,41.74,0,0,204395.68,4288519.28
5483,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Badajoz,169916.31,4300018.95,ALVARADO,66,0,No,0,0,0,169916.31,4300018.95
5484,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Badajoz,169916.31,4300018.95,ALVARADO,20,0,No,7.69,0,0,169916.31,4300018.95
5485,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Arroyo de San Serván,199380.57,4307489.14,ARROYO,66,0,No,0,0,0,199380.57,4307489.14
5486,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Arroyo de San Serván,199380.57,4307489.14,ARROYO,15,0,No,5.3,0,0,199380.57,4307489.14
5487,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Azuaga,265506.7,4238588.79,AZUAGA,66,0,No,0,0,0,265506.7,4238588.79
5488,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Badajoz,159335.88,4311454.45,BADAJOZ,66,0,No,0,0,0,159335.88,4311454.45
5489,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Badajoz,159335.88,4311454.45,BADAJOZ,20,0,No,28.24,0,0,159335.88,4311454.45
5490,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Jerez de los Caballeros,175429.41,4248439.22,BALBOA,66,0,No,0,0,0,175429.41,4248439.22
5491,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Jerez de los Caballeros,175429.41,4248439.22,BALBOA,20,0,No,6.14,0,0,175429.41,4248439.22
5492,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Villafranca de los Barros,207315.9,4273894.3,BARBOSA,66,0,No,21.2,0,0,207315.9,4273894.3
5493,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Barcarrota,162164.61,4270637.44,BARCAROT,66,0,No,5,0,0,162164.61,4270637.44
5494,R1-299,EDISTRIBUCIÓN REDES DIGITALES S.L.U.,Badajoz,Barcarrota,162164.61,4270637.44,BARCAROT,20,0,No,4.64,0,0,162164.61,4270637.44
